Time,Hip x,Hip y,Hip likelihood,Knee x,Knee y,Knee likelihood,Ankle x,Ankle y,Ankle likelihood,Heel (ventral) x,Heel (ventral) y,Heel (ventral) likelihood,Instep (dorsal) x,Instep (dorsal) y,Instep (dorsal) likelihood,"Toe 1 (Proximal “Thumb"") x","Toe 1 (Proximal “Thumb"") y","Toe 1 (Proximal “Thumb"") likelihood",Toe 2 x,Toe 2 y,Toe 2 likelihood,Toe 3 (Middle) x,Toe 3 (Middle) y,Toe 3 (Middle) likelihood,Toe 4 x,Toe 4 y,Toe 4 likelihood,"Toe 5 (Distal “Pinky"") x","Toe 5 (Distal “Pinky"") y","Toe 5 (Distal “Pinky"") likelihood"
397,899.2799072265630,314.87042236328100,0.4966476857662200,562.448486328125,585.2882080078130,0.9792710542678830,564.89306640625,792.1874389648440,0.9830620288848880,581.2542724609380,856.0684814453130,0.997742772102356,475.8865051269530,876.0711059570310,0.9627178311347960,463.8683776855470,965.3030395507810,0.9825116395950320,396.0707702636720,990.7093505859380,0.9878543019294740,380.06304931640600,1010.5424194335900,0.8869128823280330,358.9243469238280,1032.061279296880,0.9513992667198180,432.1247863769530,999.955078125,0.9974206686019900
398,899.2799072265630,314.9402770996090,0.4981391131877900,562.0139770507810,585.1593627929690,0.9784301519393920,564.8828125,792.2149047851560,0.9841208457946780,581.2542724609380,856.0684814453130,0.997861921787262,475.000732421875,875.1567993164060,0.9620621800422670,463.6219787597660,965.3030395507810,0.974075198173523,395.9022521972660,990.5584716796880,0.9691648483276370,380.06304931640600,1008.9984130859400,0.846423864364624,358.9243469238280,1030.0322265625,0.9742839336395260,430.03472900390600,997.7412109375,0.992917537689209
399,899.1212158203130,314.99444580078100,0.4936724007129670,561.9268798828130,585.0943603515630,0.9786498546600340,564.86962890625,792.244384765625,0.9837925434112550,581.249755859375,856.1083984375,0.9978461265563970,473.51409912109400,874.4739379882810,0.9660298228263860,462.4543762207030,965.34130859375,0.9843051433563230,395.11358642578100,989.6058349609380,0.95383220911026,377.18389892578100,998.404296875,0.8668007254600530,358.6933288574220,1027.28076171875,0.9787642955780030,426.24627685546900,995.72412109375,0.9944185018539430
400,899.0693969726560,315.0529479980470,0.49111461639404300,561.8594360351560,584.998779296875,0.978681743144989,564.42626953125,792.3765869140630,0.9853420257568360,580.939208984375,856.1207885742190,0.9978817701339720,472.8480224609380,874.4739379882810,0.9738554954528810,462.4543762207030,965.5598754882810,0.9875288009643560,394.7777404785160,989.6058349609380,0.9575514197349550,377.18389892578100,998.404296875,0.8470495939254760,358.1391296386720,1027.19970703125,0.9758740067482000,426.24627685546900,995.72412109375,0.9955561757087710
401,899.069091796875,315.0909423828130,0.49102768301963800,561.8184814453130,584.7832641601560,0.9791439175605770,563.773681640625,792.5761108398440,0.9846484065055850,580.3182983398440,856.1444091796880,0.9979507327079770,472.4752502441410,874.4420166015630,0.9709621667861940,462.4543762207030,965.5598754882810,0.9870298504829410,394.361083984375,989.6058349609380,0.9566096067428590,377.18389892578100,998.404296875,0.8335105776786800,358.1391296386720,1026.9365234375,0.9692592024803160,426.24627685546900,995.72412109375,0.9940087795257570
402,899.0517578125,315.1146545410160,0.4906161427497860,561.6993408203130,584.7832641601560,0.9794833660125730,563.63916015625,792.709716796875,0.9844643473625180,580.1177368164060,856.1444091796880,0.997912585735321,472.4752502441410,873.9961547851560,0.9630523920059200,462.375732421875,966.5567626953130,0.9795588850975040,394.7777404785160,988.72412109375,0.9596278667449950,377.18389892578100,997.4012451171880,0.8320115208625790,358.1391296386720,1026.6343994140600,0.9707608819007870,426.03118896484400,995.462890625,0.9915084838867190
403,899.069091796875,315.1586608886720,0.48912522196769700,561.5853271484380,584.7832641601560,0.9802224040031430,563.4682006835940,792.7131958007810,0.9840946793556210,580.0355224609380,856.1444091796880,0.9978286623954770,472.4752502441410,874.211669921875,0.9660897254943850,462.375732421875,966.6090698242190,0.9807902574539190,394.7777404785160,988.72412109375,0.9578843116760250,377.03094482421900,998.5336303710940,0.8432701230049130,358.1391296386720,1026.44580078125,0.964396059513092,426.03118896484400,995.9364013671880,0.9923049807548520
404,899.069091796875,315.181640625,0.48761212825775100,561.5338745117190,584.830810546875,0.981023371219635,563.1350708007810,792.8533935546880,0.9840770959854130,579.0455322265630,855.9962158203130,0.997909665107727,472.63409423828100,874.4420166015630,0.9812343716621400,461.4441833496090,966.6090698242190,0.9808986783027650,395.58038330078100,988.5421142578130,0.9386760592460630,375.9844665527340,1008.0061645507800,0.8651461005210880,358.12744140625,1026.9365234375,0.9648366570472720,424.3278503417970,996.03857421875,0.9964525699615480
405,899.0827026367190,315.181640625,0.4894486665725710,561.5338745117190,585.0061645507810,0.9805136322975160,562.8965454101560,792.92431640625,0.9841876029968260,578.8956909179690,855.902099609375,0.9979740977287290,472.63409423828100,874.4420166015630,0.9794378280639650,460.7438659667970,966.6090698242190,0.9808629751205440,395.58038330078100,988.5421142578130,0.9569212198257450,374.9481506347660,1008.0396118164100,0.8916587829589840,356.59710693359400,1026.9365234375,0.9756328463554380,424.2307434082030,996.046875,0.9976728558540340
406,899.1218872070310,315.1844177246090,0.49144288897514300,561.5338745117190,585.1172485351560,0.9803195595741270,562.5042114257810,793.011474609375,0.9834139943122860,578.0147094726560,855.902099609375,0.9980741143226620,472.63409423828100,875.7090454101560,0.9732005596160890,458.7649230957030,966.5250244140630,0.9901137351989750,395.58038330078100,988.5203247070310,0.9636243581771850,374.8056640625,1002.8308715820300,0.8633841872215270,346.5292663574220,1026.44580078125,0.9718994498252870,423.50286865234400,998.6697387695310,0.9981638789176940
407,899.1851196289060,315.1844177246090,0.49505674839019800,561.6133422851560,585.1484985351560,0.9806742668151860,561.9603271484380,793.159912109375,0.9820761680603030,577.3222045898440,855.902099609375,0.9979594945907590,472.0699462890630,877.171875,0.9808664321899410,456.2091979980470,965.85791015625,0.987274169921875,392.86669921875,988.5203247070310,0.9891088008880620,371.5691223144530,1002.8308715820300,0.9633589386940000,336.9044494628910,1026.44580078125,0.9953975081443790,421.2248229980470,1001.3624267578100,0.9981327652931210
408,899.300048828125,315.2601318359380,0.4934607744216920,561.6133422851560,585.3864135742190,0.9804317355155950,561.8551635742190,793.4269409179690,0.9833627939224240,576.6521606445310,856.080322265625,0.9971471428871160,471.717041015625,878.220947265625,0.9827290773391720,449.1475830078130,965.85791015625,0.9894152879714970,390.2034606933590,976.649658203125,0.961810827255249,370.28619384765600,1002.8308715820300,0.8974987864494320,321.0142517089840,1022.6776123046900,0.9669840931892400,415.511962890625,1004.5426635742200,0.9953163862228390
409,899.3080444335940,315.2886962890630,0.49294477701187100,561.6133422851560,585.5799560546880,0.978894829750061,561.390380859375,794.0346069335940,0.9818620085716250,573.5067138671880,857.2265625,0.99552321434021,471.31097412109400,878.630126953125,0.9835271239280700,443.0585021972660,966.5250244140630,0.9613184332847600,390.01641845703100,974.7095336914060,0.8406230807304380,369.8478088378910,997.1063842773440,0.9176962375640870,318.1603088378910,1011.8177490234400,0.9913864135742190,412.3705749511720,1004.5426635742200,0.995593249797821
410,899.3640747070310,315.3226318359380,0.4924815595149990,561.450927734375,585.5799560546880,0.978337824344635,561.1321411132810,794.6770629882810,0.9821698665618900,573.4962158203130,858.0985107421880,0.9957879185676580,470.66485595703100,878.8651733398440,0.9832882285118100,430.876953125,970.1800537109380,0.3050233721733090,386.3031921386720,974.155517578125,0.33689525723457300,367.3427429199220,996.4645385742190,0.8731817603111270,317.6530456542970,1005.7489013671900,0.9888006448745730,397.1570129394530,1004.5426635742200,0.9881167411804200
411,899.3641967773440,315.32989501953100,0.4938441812992100,561.143310546875,585.5943603515630,0.9760007262229920,561.0421752929690,794.9896850585940,0.9818038940429690,572.8248901367190,858.6131591796880,0.9958391189575200,470.1571350097660,879.0625,0.9813879728317260,428.0086364746090,970.7772827148440,0.6194230914115910,384.3065185546880,973.66015625,0.08013931661844250,363.6982727050780,995.55224609375,0.32954880595207200,317.1568603515630,1005.0391845703100,0.9939573407173160,391.2948303222660,1003.0582885742200,0.9966814517974850
412,899.4241943359380,315.32989501953100,0.49043968319892900,561.0135498046880,585.5943603515630,0.9753497838974000,561.0336303710940,795.0004272460940,0.9820340871810910,572.3607788085940,858.6708374023440,0.9959250688552860,469.533203125,879.0625,0.9829949736595150,425.843017578125,970.7772827148440,0.42493465542793300,380.9914855957030,973.66015625,0.03732948750257490,321.8331604003910,990.3121948242190,0.26039591431617700,316.7586364746090,1003.133544921880,0.9932375550270080,388.0749816894530,1001.5316772460900,0.9988256096839910
413,899.4544677734380,315.32989501953100,0.49263808131218000,561.0135498046880,585.5943603515630,0.9748934507370000,561.0315551757810,795.14404296875,0.9815843105316160,572.0841064453130,858.6740112304690,0.9960267543792730,469.3780212402340,879.0625,0.9844350218772890,425.6737365722660,970.7772827148440,0.43386679887771600,379.5859375,973.3564453125,0.03359881788492200,321.001953125,989.4124755859380,0.32593202590942400,315.0886535644530,1001.4116821289100,0.9912732243537900,386.26611328125,1000.9732666015600,0.9985758066177370
414,900.0282592773440,314.9416809082030,0.4911176562309270,561.0135498046880,585.805908203125,0.9732263684272770,560.9844970703130,795.3515014648440,0.9817376136779790,571.9874267578130,859.5994873046880,0.9960296154022220,469.28765869140600,878.9039916992190,0.9840214848518370,424.4305419921880,969.1834106445310,0.45880797505378700,378.5098876953130,971.7353515625,0.040796857327222800,320.4617919921880,988.3059692382810,0.3191446363925930,314.4136047363280,1000.048095703130,0.9935947060585020,385.8380432128910,1000.787841796880,0.9982784986495970
415,900.1724853515630,314.3418273925780,0.4794303774833680,561.027099609375,586.1074829101560,0.971555233001709,560.9360961914060,795.7472534179690,0.9806982278823850,571.8726196289060,860.0010375976560,0.9962988495826720,469.28765869140600,878.7482299804690,0.981986403465271,423.6708068847660,968.621826171875,0.5685218572616580,377.79595947265600,971.1743774414060,0.035102397203445400,320.3011779785160,986.469970703125,0.1285509467124940,314.14447021484400,998.4232177734380,0.9908912777900700,385.6322021484380,1000.4318237304700,0.9986742734909060
416,906.0955810546880,314.2577209472660,0.49887359142303500,561.0455932617190,586.3394165039060,0.9686408638954160,560.9844970703130,795.9358520507810,0.980860710144043,571.8726196289060,860.1522827148440,0.9963545799255370,469.2399597167970,878.5946044921880,0.9807847738265990,423.6708068847660,968.621826171875,0.5249574780464170,377.79595947265600,970.8652954101560,0.0375528559088707,320.3011779785160,986.469970703125,0.10854776948690400,314.08782958984400,998.4232177734380,0.9898804426193240,385.6322021484380,1000.4318237304700,0.9958422780036930
417,907.7470703125,310.7353820800780,0.527437686920166,561.0455932617190,586.6078491210940,0.9663475751876830,560.9844970703130,796.3699340820310,0.9804547429084780,571.8726196289060,860.1522827148440,0.9963506460189820,469.23968505859400,878.3558349609380,0.9813235402107240,423.6708068847660,968.621826171875,0.6298339366912840,377.79595947265600,970.8652954101560,0.035892944782972300,320.4617919921880,986.469970703125,0.3164675235748290,313.1944274902340,998.4232177734380,0.9918532967567440,385.8380432128910,1000.4318237304700,0.998725950717926
418,907.7470703125,310.7353820800780,0.5367546081542970,561.0963134765630,586.6884765625,0.9643179178237920,561.093505859375,796.3699340820310,0.9817970991134640,572.1290283203130,860.2144165039060,0.9962714910507200,469.2399597167970,878.3558349609380,0.9823755621910100,424.5905456542970,968.9697265625,0.3135634660720830,377.7261657714840,971.1743774414060,0.07707345485687260,357.3606872558590,995.584716796875,0.43587908148765600,310.9742431640630,1000.0294799804700,0.9902556538581850,389.48187255859400,1000.5822143554700,0.9991864562034610
419,907.7470703125,310.7353820800780,0.5450878739357000,561.2965087890630,586.6884765625,0.9577363729476930,561.1753540039060,796.3699340820310,0.9826677441596990,572.6509399414060,860.2144165039060,0.996082603931427,469.3031921386720,878.7482299804690,0.9841199517250060,425.7862243652340,969.314208984375,0.7428695559501650,380.2575988769530,979.1355590820310,0.5331236124038700,360.78057861328100,1002.828125,0.6096449494361880,310.9742431640630,1009.3085327148400,0.9858862161636350,390.561279296875,1000.8683471679700,0.9980438351631170
420,906.722900390625,314.2047424316410,0.5230340957641600,561.3134765625,586.6884765625,0.9628832340240480,562.0654907226560,796.1326293945310,0.9844045042991640,573.9103393554690,860.0360107421880,0.994967520236969,470.13519287109400,879.2817993164060,0.9857214689254760,431.38653564453100,969.314208984375,0.5105363726615910,381.0276184082030,982.481689453125,0.3069859445095060,362.4408874511720,1002.9688720703100,0.4593557119369510,310.9742431640630,1009.4680786132800,0.9872382879257200,393.3355712890630,1002.179931640630,0.998790442943573
421,905.805908203125,314.3143005371090,0.5089541673660280,561.396240234375,586.0177001953130,0.9744096994400020,562.7301635742190,793.7929077148440,0.9844194054603580,576.0137329101560,856.2184448242190,0.9964330196380620,471.2065734863280,879.3580932617190,0.9846245050430300,448.97412109375,969.314208984375,0.9619992971420290,384.9541931152340,988.4337768554690,0.8781267404556270,365.83465576171900,1009.695068359380,0.8824113607406620,321.63189697265600,1029.356201171880,0.9951906204223630,411.25079345703100,1003.0389404296900,0.9953402280807500
422,899.72021484375,314.3560485839840,0.49303510785102800,561.9180908203130,585.995361328125,0.9766910672187810,562.7656860351560,793.149169921875,0.98456209897995,577.0471801757810,855.9107055664060,0.9977571368217470,472.0335693359380,879.3580932617190,0.98209547996521,455.2011413574220,967.7880249023440,0.9875460267066960,390.34259033203100,990.3648681640630,0.9878573417663570,367.2353820800780,1011.8258056640600,0.933480441570282,330.7889404296880,1029.53759765625,0.9947856068611150,421.0962219238280,1003.0389404296900,0.9980814456939700
423,899.4779052734380,314.3560485839840,0.4846842288970950,561.726318359375,585.8782958984380,0.9764052629470830,563.9046630859380,792.9844360351560,0.9840399622917180,579.178466796875,855.6162109375,0.9980893135070800,473.48101806640600,879.2817993164060,0.9746986031532290,459.4564514160160,967.7302856445310,0.9886256456375120,393.524169921875,990.8005981445310,0.9875335693359380,373.4285583496090,1011.8258056640600,0.9366388916969300,342.9374084472660,1033.01708984375,0.9693465828895570,427.2040710449220,1003.0389404296900,0.9943689703941350
424,899.3228759765630,314.3802795410160,0.47949543595314000,561.787841796875,585.46240234375,0.9782295823097230,564.280029296875,792.1375732421880,0.9835914373397830,579.297607421875,855.2894897460940,0.9984070658683780,474.4420166015630,877.37939453125,0.9691184759140020,462.49810791015600,967.7302856445310,0.9851952791213990,393.7230529785160,992.1302490234380,0.9708234667778020,377.7223815917970,1011.8258056640600,0.8629510402679440,349.7091979980470,1033.01708984375,0.9813273549079900,429.7867431640630,1000.6025390625,0.9856957793235780
425,899.2742919921880,314.4366149902340,0.4838453233242040,561.8462524414060,585.2205810546880,0.9795107245445250,564.4490966796880,792.1131591796880,0.9831142425537110,580.0818481445310,855.2894897460940,0.998403012752533,474.61895751953100,876.669677734375,0.9659112691879270,464.1356201171880,966.815673828125,0.968939483165741,394.9220275878910,992.1302490234380,0.9817677736282350,377.7223815917970,1010.55517578125,0.8670745491981510,356.25775146484400,1033.01708984375,0.9822022318840030,430.77520751953100,999.9762573242190,0.9951177835464480
426,899.2496948242190,314.44171142578100,0.49195146560668900,561.787841796875,585.1334228515630,0.9799875020980840,564.4490966796880,792.1131591796880,0.9835541844367980,580.0818481445310,855.2894897460940,0.9983091354370120,474.61895751953100,876.5243530273440,0.9670501947402950,464.1356201171880,966.7601928710940,0.9569311738014220,396.2817687988280,992.1302490234380,0.9812746644020080,377.7223815917970,1009.7058715820300,0.8262178301811220,357.1064758300780,1031.409423828130,0.9811200499534610,430.77520751953100,999.1962890625,0.9953513145446780
427,899.1302490234380,314.573974609375,0.4899556338787080,561.726318359375,585.0350341796880,0.9801551699638370,564.4490966796880,792.1131591796880,0.9838152527809140,580.0818481445310,855.5201416015630,0.9981757402420040,474.61895751953100,875.5697631835940,0.9638267159461980,464.1356201171880,966.815673828125,0.9687963724136350,396.2817687988280,990.8656616210940,0.9565249085426330,376.67889404296900,1000.5912475585900,0.870546817779541,357.735107421875,1028.6258544921900,0.979559063911438,430.77520751953100,997.6409912109380,0.995338499546051
428,899.061767578125,314.63397216796900,0.4916852116584780,561.75390625,585.0305786132810,0.9803043007850650,564.30224609375,792.4409790039060,0.9857935309410100,580.3195190429690,855.9396362304690,0.9979572296142580,474.3176574707030,875.5697631835940,0.9658939242362980,464.1356201171880,966.9944458007810,0.9688606858253480,395.97479248046900,990.8656616210940,0.9491838812828060,376.67889404296900,1000.0289306640600,0.8959193825721740,358.214111328125,1028.4241943359400,0.9806309938430790,429.9639892578130,997.4193725585940,0.9953476786613460
429,899.0538940429690,314.63397216796900,0.49401336908340500,561.7230834960940,584.7189331054690,0.980154812335968,564.2968139648440,792.529541015625,0.9846910834312440,580.1295166015630,855.9871826171880,0.9980100989341740,473.6617126464840,875.3844604492190,0.9635355472564700,464.1356201171880,966.9944458007810,0.9661593437194820,395.83563232421900,990.8656616210940,0.962131142616272,376.5111389160160,999.7801513671880,0.8600889444351200,358.81103515625,1027.6151123046900,0.9685918688774110,427.98052978515600,996.7877197265630,0.9940919280052190
430,899.0316772460940,314.6857604980470,0.4934472441673280,561.6900634765630,584.5595092773440,0.9806102514266970,564.0055541992190,792.609619140625,0.9845602512359620,579.8434448242190,855.9871826171880,0.9976861476898190,473.6537780761720,875.293212890625,0.9690306186676030,464.4945983886720,967.5872192382810,0.9580246806144710,395.83563232421900,991.9501342773440,0.9805555939674380,376.67889404296900,999.7567749023440,0.8218588829040530,358.81103515625,1027.492431640630,0.9439970850944520,427.6296691894530,996.75634765625,0.9927329421043400
431,899.0055541992190,314.8111572265630,0.49389180541038500,561.4579467773440,584.516357421875,0.9804701209068300,563.7818603515630,792.8325805664060,0.9846513271331790,579.8434448242190,855.9396362304690,0.9979748129844670,473.6537780761720,875.293212890625,0.9667967557907100,464.4945983886720,967.5872192382810,0.9653892517089840,395.83563232421900,991.9501342773440,0.9721266627311710,376.67889404296900,999.6156005859380,0.8313178420066830,358.81103515625,1027.492431640630,0.9516291618347170,427.6296691894530,996.75634765625,0.9907528162002560
432,899.0055541992190,314.830078125,0.4963727593421940,561.3507690429690,584.392578125,0.9813205599784850,563.4766845703130,792.8407592773440,0.9850143790245060,579.6123046875,855.6845703125,0.9982084035873410,472.6439514160160,875.293212890625,0.9685418605804440,464.5472106933590,967.5872192382810,0.9664850831031800,395.415771484375,992.0179443359380,0.9696261286735540,376.94195556640600,999.5499877929690,0.8293245434761050,359.6461181640630,1027.4561767578100,0.960146963596344,427.6296691894530,996.7877197265630,0.9910468459129330
433,899.0055541992190,314.830078125,0.4965197741985320,561.2555541992190,584.392578125,0.9810016751289370,562.869873046875,792.867919921875,0.9848347902297970,578.7332763671880,855.3433227539060,0.9982292056083680,472.5091857910160,875.293212890625,0.9756318926811220,464.4945983886720,967.5347290039060,0.9690709114074710,395.35791015625,992.2310791015630,0.9613682627677920,376.5111389160160,999.5499877929690,0.8640309572219850,358.95611572265600,1027.345458984380,0.965997576713562,427.4056701660160,996.7877197265630,0.9935249090194700
434,899.0304565429690,314.830078125,0.4973208010196690,561.2555541992190,584.392578125,0.9808865189552310,562.4844360351560,792.92529296875,0.9836745262146000,577.859375,855.2268676757810,0.9982630610466000,472.4879150390630,875.293212890625,0.9753292798995970,464.1712341308590,967.474365234375,0.9612410068511960,395.415771484375,992.0179443359380,0.972240686416626,376.20330810546900,999.6156005859380,0.8412249684333800,358.72955322265600,1027.345458984380,0.9398883581161500,427.2694396972660,996.892333984375,0.9914969205856320
435,899.11181640625,314.8336486816410,0.4961766302585600,561.2225341796880,584.4801635742190,0.9815929532051090,562.266357421875,793.0169067382810,0.9829755425453190,577.2975463867190,855.2268676757810,0.9979884624481200,471.9813537597660,876.0559692382810,0.978538453578949,462.72430419921900,967.06982421875,0.9726393818855290,395.415771484375,991.54150390625,0.9732562899589540,375.79583740234400,1000.5948486328100,0.8566374182701110,358.63775634765600,1027.345458984380,0.9676103591918950,426.5856628417970,997.5587768554690,0.9942188262939450
436,899.1731567382810,314.82354736328100,0.49753594398498500,561.2555541992190,584.7425537109380,0.9814079403877260,562.244140625,793.0963745117190,0.9830850958824160,576.6612548828130,855.2268676757810,0.9976391792297360,471.69085693359400,877.5455932617190,0.9847912192344670,461.3200988769530,967.474365234375,0.9766696691513060,395.1183776855470,991.54150390625,0.9790254235267640,374.6123962402340,1004.3619995117200,0.8667468428611760,353.5603332519530,1027.345458984380,0.9858302474021910,426.0548095703130,1000.8900756835900,0.9961568713188170
437,899.1821899414060,314.8194274902340,0.4972490966320040,561.2899169921880,584.7533569335940,0.9820172190666200,562.1897583007810,793.2661743164060,0.9833942651748660,576.4798583984380,855.6028442382810,0.9973421692848210,471.43145751953100,878.2676391601560,0.9852927327156070,456.20892333984400,967.4495239257810,0.9844954609870910,392.666015625,988.7077026367190,0.9918798804283140,370.88104248046900,1004.3619995117200,0.9510971903800960,334.2547607421880,1027.345458984380,0.9944475889205930,420.0914306640630,1001.4342651367200,0.9983859062194820
438,899.1821899414060,314.82354736328100,0.4976847171783450,561.2899169921880,585.1089477539060,0.9807778000831600,561.7926025390630,793.5428466796880,0.9830387830734250,575.6873779296880,855.8416137695310,0.9958757758140560,471.09954833984400,879.3566284179690,0.9871247410774230,448.29052734375,967.3076171875,0.9799652099609380,391.03619384765600,977.896240234375,0.9661659002304080,368.7658386230470,1004.3619995117200,0.8625900745391850,319.08111572265600,1022.0784301757800,0.9732189178466800,415.08795166015600,1003.2477416992200,0.9935457706451420
439,899.1953125,314.8194274902340,0.4964934289455410,561.2235717773440,585.3360595703130,0.9790722727775570,561.7852172851560,793.804443359375,0.982317328453064,575.3089599609380,856.035400390625,0.9962648749351500,470.6477966308590,879.50439453125,0.984027624130249,445.96905517578100,967.4495239257810,0.9586054682731630,389.416259765625,973.3512573242190,0.872906506061554,367.5433349609380,997.5501708984380,0.9180733561515810,315.9098815917970,1012.055419921880,0.9950368404388430,412.4376220703130,1003.3025512695300,0.9924793243408200
440,899.1957397460940,314.8071594238280,0.4946445822715760,561.2235717773440,585.3943481445310,0.978836715221405,561.6788330078130,793.9356689453130,0.9839361906051640,574.2008056640630,857.41943359375,0.9958721995353700,470.2555236816410,879.50439453125,0.9856797456741330,438.20947265625,968.2927856445310,0.830666720867157,389.22137451171900,971.9404296875,0.8246789574623110,366.08587646484400,995.7543334960940,0.8772096633911130,313.656005859375,1007.4488525390600,0.9891718029975890,405.4300842285160,1003.3025512695300,0.998835027217865
441,899.50927734375,314.4651794433590,0.48502516746521000,561.2235717773440,585.397705078125,0.9781851768493650,561.4692993164060,794.2077026367190,0.982316792011261,572.8189697265630,858.1262817382810,0.9963832497596740,469.78997802734400,879.50439453125,0.9851509928703310,430.71258544921900,967.4495239257810,0.3285965025424960,386.5152282714840,970.3228759765630,0.57258540391922,364.3056945800780,995.6876220703130,0.7763225436210630,311.9778137207030,1006.1171875,0.9819977879524230,396.2270202636720,1003.3025512695300,0.9892728328704830
442,900.1964721679690,314.2431945800780,0.48816052079200700,561.2235717773440,585.7191772460940,0.9762362837791440,561.4692993164060,795.063232421875,0.983772337436676,572.4371337890630,858.5930786132810,0.9958661794662480,469.38092041015600,878.525390625,0.9848757982254030,427.7890625,967.3076171875,0.41019904613494900,383.8050537109380,969.6753540039060,0.2431080937385560,363.503173828125,992.1561279296880,0.589492917060852,311.2656555175780,999.5447998046880,0.9939077496528630,394.67529296875,1002.3827514648400,0.9971281886100770
443,906.0098876953130,314.2431945800780,0.5030284523963930,561.3517456054690,586.1541748046880,0.9740051031112670,561.3650512695310,795.6048583984380,0.9822019934654240,572.124755859375,860.01318359375,0.9958714842796330,468.7629699707030,877.2648315429690,0.9807836413383480,422.9499206542970,967.1852416992190,0.44578754901886000,377.187744140625,969.4066162109380,0.11514187604188900,311.2339782714840,984.3687133789060,0.1362849324941640,309.9575500488280,994.5684814453130,0.9964274764060970,385.6446533203130,998.611083984375,0.9987658262252810
444,906.6564331054690,314.20294189453100,0.5265680551528930,561.3517456054690,586.26904296875,0.971198320388794,561.3650512695310,796.0728149414060,0.982821524143219,571.4019775390630,860.3899536132810,0.9963755011558530,468.3851623535160,874.25146484375,0.9882479310035710,420.7482604980470,964.7222900390630,0.22343458235263800,371.3125305175780,968.31201171875,0.05829670652747150,311.2339782714840,973.6967163085940,0.19891570508480100,306.80987548828100,984.9513549804690,0.9959055781364440,379.0825500488280,993.3687744140630,0.9963988661766050
445,906.6564331054690,314.2431945800780,0.5361992120742800,561.3731079101560,586.3720703125,0.9680201411247250,561.3650512695310,796.582763671875,0.9816951751708980,571.4019775390630,860.6429443359380,0.9962271451950070,468.3255615234380,874.25146484375,0.987894594669342,420.7384338378910,964.6719970703130,0.266406387090683,371.3125305175780,968.0659790039060,0.04856161028146740,311.2339782714840,973.6967163085940,0.19405561685562100,306.80987548828100,984.9513549804690,0.9954480528831480,378.9454345703130,993.2221069335940,0.9966599941253660
446,906.6564331054690,314.25396728515600,0.5370891690254210,561.3517456054690,586.4389038085940,0.9657509326934810,561.38720703125,796.6634521484380,0.9817283749580380,571.4019775390630,860.6429443359380,0.996119499206543,468.0771484375,874.25146484375,0.9817855954170230,420.7384338378910,964.4417724609380,0.2845042645931240,371.3125305175780,968.0659790039060,0.05212005227804180,311.25482177734400,973.6967163085940,0.18211035430431400,306.80987548828100,984.9513549804690,0.9914835095405580,378.9454345703130,993.2221069335940,0.9973220229148870
447,906.6138916015630,314.369140625,0.5330343246459960,561.25732421875,586.4389038085940,0.9604827761650090,561.38720703125,796.6634521484380,0.9817056655883790,571.4978637695310,860.6429443359380,0.9959853887557980,468.0771484375,874.3448486328130,0.9819614291191100,420.7482604980470,963.8644409179690,0.27272528409957900,371.3761901855470,967.6055908203130,0.053527750074863400,311.33294677734400,973.8418579101560,0.16176271438598600,307.0962829589840,984.9556884765630,0.9913845062255860,378.9454345703130,993.3687744140630,0.9976358413696290
448,906.3483276367190,314.5000915527340,0.5076746344566350,560.9655151367190,586.4389038085940,0.9621920585632320,561.4202270507810,796.6634521484380,0.9825912117958070,571.98388671875,860.1864013671880,0.9962395429611210,468.0771484375,874.6333618164060,0.9827221632003780,422.2654724121090,963.8644409179690,0.611802875995636,374.4693298339840,967.6055908203130,0.1927216649055480,355.82550048828100,992.0114135742190,0.18067067861557000,307.0962829589840,990.2679443359380,0.9912675023078920,383.5423583984380,993.474609375,0.996254563331604
449,900.0628662109380,314.8814697265630,0.4903617203235630,560.9655151367190,585.908447265625,0.9713427424430850,561.6273803710940,795.2882080078130,0.9850254654884340,572.6956176757810,859.3148803710940,0.995893120765686,469.2486877441410,874.8512573242190,0.9834096431732180,429.666015625,964.4417724609380,0.8145853281021120,381.796142578125,968.4332885742190,0.3723066449165340,357.1729736328130,992.89013671875,0.5567865967750550,307.0962829589840,990.6363525390630,0.9946280121803280,396.71636962890600,994.7608642578130,0.9968680739402770
450,899.8836059570310,314.8841552734380,0.4905531406402590,560.9655151367190,585.77685546875,0.9735024571418760,561.657470703125,795.1190795898440,0.9843907356262210,573.4068603515630,858.1356201171880,0.9958195090293880,469.7311096191410,875.2303466796880,0.9872363805770870,434.34136962890600,965.8876342773440,0.9448078870773320,382.8346252441410,970.3833618164060,0.542692244052887,358.66815185546900,993.4238891601560,0.6504994630813600,309.926025390625,993.14794921875,0.9817900657653810,399.66094970703100,995.3214111328130,0.9948940277099610
451,899.7865600585940,314.9159240722660,0.48417869210243200,561.6315307617190,585.6484985351560,0.9760943055152890,562.8305053710940,794.0677490234380,0.9857682585716250,576.7263793945310,856.0730590820310,0.9970683455467220,471.4168395996090,877.30810546875,0.9809046387672420,440.348876953125,965.8876342773440,0.9568325877189640,385.52972412109400,973.1810302734380,0.9317904114723210,361.3731994628910,994.6015625,0.8565234541893010,309.94464111328100,1001.6343994140600,0.9798133373260500,405.7776184082030,995.383544921875,0.9993812441825870
