Time,Hip x,Hip y,Hip likelihood,Knee x,Knee y,Knee likelihood,Ankle x,Ankle y,Ankle likelihood,Heel (ventral) x,Heel (ventral) y,Heel (ventral) likelihood,Instep (dorsal) x,Instep (dorsal) y,Instep (dorsal) likelihood,Toe 1 (Proximal Thumb) x,Toe 1 (Proximal Thumb) y,Toe 1 (Proximal Thumb) likelihood,Toe 2 x,Toe 2 y,Toe 2 likelihood,Toe 3 (Middle) x,Toe 3 (Middle) y,Toe 3 (Middle) likelihood,Toe 4 x,Toe 4 y,Toe 4 likelihood,Toe 5 (Distal Pinky) x,Toe 5 (Distal Pinky) y,Toe 5 (Distal Pinky) likelihood
10,899.7929077148440,314.0246887207030,0.49718886613845800,557.0003662109380,585.0905151367190,0.9592995047569280,557.4639892578130,800.1945190429690,0.9803611040115360,559.8469848632810,866.517822265625,0.9973629117012020,454.80133056640600,836.0352783203130,0.9901033639907840,347.8136901855470,881.8583984375,0.3011604845523830,309.55810546875,900.9481811523440,0.026707015931606300,270.5718078613280,863.0789184570310,0.9401770234107970,260.2840576171880,883.5579223632810,0.9989284873008730,324.3506164550780,910.1730346679690,0.9952848553657530
11,900.22412109375,313.97900390625,0.4797479510307310,557.1476440429690,585.43408203125,0.95658940076828,557.4078369140630,800.2398071289060,0.9794832468032840,559.8977661132810,866.6749877929690,0.9975484013557430,454.8333435058590,836.256591796875,0.9899659156799320,347.6880798339840,881.9855346679690,0.28775209188461300,309.5422058105470,900.9481811523440,0.024856900796294200,270.66656494140600,863.2125244140630,0.9393436312675480,260.2840576171880,883.8082275390630,0.9988836646080020,324.3890075683590,910.439453125,0.995762288570404
12,905.7340698242190,313.97900390625,0.5060521364212040,557.2749633789060,585.8097534179690,0.9530655145645140,557.3042602539060,800.323974609375,0.979172945022583,559.9298095703130,866.9667358398440,0.9977403879165650,454.8333435058590,836.5046997070310,0.9893251657485960,347.48333740234400,882.2044067382810,0.318541556596756,309.55810546875,900.867919921875,0.0227337796241045,270.7514953613280,863.3372192382810,0.9391393065452580,260.2840576171880,884.0704956054690,0.9988396763801580,324.4507141113280,910.7093505859380,0.9957625269889830
13,905.9170532226560,313.975341796875,0.5151841044425960,557.470947265625,585.8924560546880,0.9504308104515080,556.9617309570310,800.6787719726560,0.9797651171684270,560.0149536132810,867.1577758789060,0.997953474521637,454.88336181640600,836.7767944335940,0.9891756176948550,347.48333740234400,882.2265014648440,0.3079027831554410,309.51580810546900,900.8075561523440,0.02099897339940070,270.7514953613280,863.434326171875,0.9411466121673580,260.27557373046900,884.1642456054690,0.9988922476768490,324.5215759277340,910.964599609375,0.9960886240005490
14,905.9170532226560,313.97900390625,0.5223739147186280,557.5219116210940,585.8924560546880,0.9491256475448610,556.9617309570310,800.6787719726560,0.9799480438232420,560.1730346679690,867.1577758789060,0.998157799243927,454.88336181640600,836.7767944335940,0.988745391368866,347.4370422363280,882.2536010742190,0.3281383514404300,309.5548400878910,900.8075561523440,0.02028631418943410,270.7514953613280,863.434326171875,0.9426853656768800,260.26287841796900,884.1642456054690,0.9987807869911190,324.5215759277340,910.964599609375,0.9963536262512210
15,905.9170532226560,314.00714111328100,0.5075648427009580,557.5219116210940,585.8924560546880,0.9491284489631650,556.9617309570310,800.6787719726560,0.9798699617385860,560.1730346679690,867.1577758789060,0.9979876279830930,454.88336181640600,836.7767944335940,0.9888496994972230,347.48333740234400,882.2536010742190,0.2870016396045690,309.5548400878910,900.8075561523440,0.02081895060837270,270.6918029785160,863.434326171875,0.9415380954742430,260.26287841796900,884.1642456054690,0.9988008737564090,324.5215759277340,910.964599609375,0.9961867928504940
16,900.3497924804690,314.0090026855470,0.49793562293052700,557.5219116210940,585.4295043945310,0.954569399356842,557.2023315429690,800.208984375,0.979021430015564,560.1730346679690,866.8447265625,0.9979165196418760,454.7892150878910,836.2526245117190,0.989590585231781,347.62957763671900,882.2265014648440,0.2865132987499240,309.59197998046900,900.8258056640630,0.023133551701903300,270.65765380859400,863.2907104492190,0.9428065419197080,260.2141418457030,883.7794799804690,0.9989032745361330,324.4737854003910,910.3773803710940,0.9955636262893680
17,899.7080688476560,314.2958068847660,0.47888508439064000,557.2275390625,585.2396240234380,0.9605660438537600,557.2158203125,800.1946411132810,0.9813513159751890,560.1765747070310,866.6104125976560,0.9973958730697630,454.7291564941410,835.908935546875,0.9904888868331910,347.7193298339840,882.0472412109380,0.24067363142967200,309.59197998046900,900.9955444335940,0.02439037151634690,270.54400634765600,863.1764526367190,0.9426908493041990,260.1055908203130,883.5205688476560,0.9990065693855290,324.0662841796880,910.2376098632810,0.9939250349998470
18,899.625244140625,314.4330139160160,0.4842754304409030,557.1386108398440,585.021728515625,0.9564622044563290,557.2158203125,800.1177978515630,0.9806755185127260,560.2039184570310,866.5120239257810,0.9976039528846740,454.7291564941410,835.7950439453130,0.9900229573249820,347.7193298339840,881.9881591796880,0.2742173969745640,309.6864013671880,900.9955444335940,0.023987680673599200,270.54400634765600,863.1102294921880,0.9433168172836300,260.0465087890630,883.4822998046880,0.9989825487136840,324.0222473144530,910.08203125,0.9946970343589780
19,899.4664916992190,314.7105407714840,0.48442867398262000,557.1036376953130,584.9567260742190,0.9580424427986150,557.2023315429690,800.1036987304690,0.980918288230896,560.1206665039060,866.4412841796880,0.9977228045463560,454.7291564941410,835.6691284179690,0.9902465343475340,347.7193298339840,881.923583984375,0.2814791202545170,309.6864013671880,900.9955444335940,0.02439316362142560,270.52777099609400,863.043701171875,0.9430327415466310,259.9716796875,883.3741455078130,0.9990021586418150,322.8260498046880,909.0130004882810,0.9943291544914250
20,899.45556640625,314.78436279296900,0.4910775423049930,557.1036376953130,584.8430786132810,0.9589201807975770,557.0416259765630,800.0518798828130,0.9810594916343690,560.1206665039060,866.4412841796880,0.997607946395874,454.7328796386720,835.6691284179690,0.9902714490890500,347.7193298339840,881.9183959960940,0.2903367280960080,309.6864013671880,900.9955444335940,0.024878378957510000,270.52777099609400,862.9434204101560,0.9412772059440610,259.9716796875,883.3568725585940,0.9990237951278690,322.8260498046880,909.0103149414060,0.9937766790390020
21,899.4471435546880,314.84564208984400,0.4943047761917110,557.07421875,584.8231811523440,0.9589633941650390,556.916748046875,800.0491943359380,0.9807528853416440,560.1083374023440,866.35205078125,0.9975107908248900,454.74896240234400,835.6058959960940,0.9903226494789120,347.7193298339840,881.8660888671880,0.27981072664260900,309.6374816894530,900.9955444335940,0.024683808907866500,270.514892578125,862.9395751953130,0.9408692121505740,259.9620666503910,883.3284301757810,0.9990227222442630,322.79998779296900,908.9122924804690,0.9939979314804080
22,899.4354248046880,315.094970703125,0.4933573305606840,557.0486450195310,584.7886352539060,0.9596527814865110,556.8789672851560,800.0491943359380,0.9806890487670900,559.9918823242190,866.2716064453130,0.9973873496055600,454.74896240234400,835.5464477539060,0.9904834032058720,347.8678894042970,881.7747802734380,0.2642396092414860,309.6180419921880,900.999755859375,0.024694275110960000,270.4566345214840,862.9395751953130,0.9413715600967410,259.9195861816410,883.317138671875,0.9990321397781370,322.7773132324220,908.814453125,0.9940118193626400
23,899.3423461914060,315.17596435546900,0.4917401969432830,556.9922485351560,584.7886352539060,0.960197925567627,556.8519287109380,800.0491943359380,0.9805909991264340,559.9221801757810,866.1510620117190,0.9972704648971560,454.74896240234400,835.518798828125,0.9905181527137760,347.99407958984400,881.6873779296880,0.25394129753112800,309.59564208984400,900.999755859375,0.024932021275162700,270.4342346191410,862.9395751953130,0.9411711096763610,259.91387939453100,883.2888793945310,0.9990288019180300,322.75390625,908.73974609375,0.9940633177757260
24,899.1190795898440,315.2660217285160,0.49279019236564600,556.9912719726560,584.7886352539060,0.9606432914733890,556.8519287109380,800.0491943359380,0.9805576801300050,559.8807373046880,866.0630493164060,0.997185230255127,454.7428283691410,835.518798828125,0.9905905723571780,348.1454772949220,881.6012573242190,0.23029440641403200,309.5843811035160,900.999755859375,0.025057852268219000,270.4342346191410,862.9395751953130,0.941084623336792,259.91387939453100,883.2847900390630,0.9990266561508180,322.7455749511720,908.6697387695310,0.9940004348754880
25,899.0386962890630,315.2668762207030,0.49090301990509000,556.9912719726560,584.8538208007810,0.9605302810668950,556.8519287109380,800.0554809570310,0.9806875586509710,559.8778076171880,866.04345703125,0.997186005115509,454.7406311035160,835.518798828125,0.990459680557251,348.1454772949220,881.5382690429690,0.2262677252292630,309.56402587890600,900.999755859375,0.02507362887263300,270.4342346191410,862.9224243164060,0.940597653388977,259.91387939453100,883.2515258789060,0.9990196228027340,322.7455749511720,908.6517333984380,0.9941494464874270
26,898.993896484375,315.2668762207030,0.4904014468193050,556.9874877929690,584.8560791015630,0.9605725407600400,556.8925170898440,800.0614013671880,0.9806596636772160,559.8743286132810,866.0407104492190,0.9972013235092160,454.7406311035160,835.520263671875,0.9903308153152470,348.1454772949220,881.5322875976560,0.22548872232437100,309.55792236328100,900.9857788085940,0.025093387812376000,270.45574951171900,862.9205322265630,0.9402797818183900,259.9480895996090,883.2426147460940,0.9990116953849790,322.7455749511720,908.6458740234380,0.9942383766174320
27,898.9774169921880,315.2668762207030,0.4909791052341460,556.9874877929690,584.86328125,0.9607095122337340,556.8925170898440,800.0614013671880,0.9806752800941470,559.8743286132810,866.0407104492190,0.9971914887428280,454.7428283691410,835.5232543945310,0.9902016520500180,348.1580810546880,881.51611328125,0.22619451582431800,309.5509948730470,900.968994140625,0.025182275101542500,270.47991943359400,862.9117431640630,0.9403567314147950,259.9480895996090,883.2206420898440,0.9990084767341610,322.74798583984400,908.6234130859380,0.9943326711654660
28,898.974609375,315.24334716796900,0.49004751443862900,556.9830322265630,584.86328125,0.9610410332679750,556.8925170898440,800.0493774414060,0.9807666540145870,559.8743286132810,866.04345703125,0.9972032308578490,454.7428283691410,835.5232543945310,0.9900503158569340,348.1580810546880,881.4929809570310,0.22535450756549800,309.54559326171900,900.963623046875,0.025185391306877100,270.47991943359400,862.9117431640630,0.9401146173477170,259.9480895996090,883.1932983398440,0.9990012049674990,322.74798583984400,908.6234130859380,0.9943761825561520
29,898.900634765625,315.1047058105470,0.489237904548645,556.8816528320310,584.8576049804690,0.9604489207267760,556.8883666992190,800.0493774414060,0.9809455871582030,559.8743286132810,866.0202026367190,0.9973178505897520,454.7406311035160,835.5232543945310,0.9899386167526250,348.39129638671900,881.4276123046880,0.1930745393037800,309.53314208984400,900.963623046875,0.025568842887878400,270.47991943359400,862.9117431640630,0.9400241374969480,259.9364318847660,883.1707153320310,0.9990031123161320,322.7720947265630,908.595703125,0.9944800138473510
30,898.8845825195310,315.1047058105470,0.48985257744789100,556.8748168945310,584.8560791015630,0.9601934552192690,556.8883666992190,800.0420532226560,0.9810940027236940,559.8743286132810,866.0177001953130,0.9972931146621700,454.72442626953100,835.5121459960940,0.9899728298187260,348.4610900878910,881.3955078125,0.18845246732235000,309.5097351074220,900.963623046875,0.025432419031858400,270.4594421386720,862.9132690429690,0.940457820892334,259.9195556640630,883.1676635742190,0.9989925026893620,322.7731018066410,908.584228515625,0.9944721460342410
31,898.870849609375,315.1047058105470,0.49172481894493100,556.82373046875,584.808349609375,0.9605008363723760,556.8883666992190,800.0250244140630,0.9813451170921330,559.8771362304690,866.0064086914060,0.9972929954528810,454.69696044921900,835.4689331054690,0.9899427890777590,348.4921569824220,881.3583374023440,0.18085312843322800,309.4971923828130,900.9739379882810,0.025323430076241500,270.456787109375,862.9132690429690,0.9405919313430790,259.90667724609400,883.1673583984380,0.9989970326423650,322.7731018066410,908.5790405273440,0.9943931698799130
32,898.8685913085940,315.1220397949220,0.49303320050239600,556.8228759765630,584.7799072265630,0.9602783918380740,556.9031982421880,800.0022583007810,0.981421947479248,559.8838500976560,865.9759521484380,0.9972774386405950,454.6771545410160,835.4398803710940,0.9898877739906310,348.5154724121090,881.3502807617190,0.17530304193496700,309.48931884765600,900.9833984375,0.025257857516408000,270.456787109375,862.9132690429690,0.9408268928527830,259.90667724609400,883.1673583984380,0.9989990592002870,322.7731018066410,908.5721435546880,0.9943357706069950
33,898.8685913085940,315.1471862792970,0.4951983094215390,556.8021240234380,584.7578735351560,0.9607001543045040,556.9052734375,800.0015869140630,0.9814753532409670,559.9662475585940,865.9151000976560,0.9973049163818360,454.6630859375,835.4102783203130,0.9897810220718380,348.5154724121090,881.32666015625,0.17085333168506600,309.4877624511720,900.9833984375,0.025042662397027000,270.456787109375,862.9077758789060,0.9399703145027160,259.90667724609400,883.1673583984380,0.9990012049674990,322.7642822265630,908.555908203125,0.994228720664978
34,898.870849609375,315.1471862792970,0.49617651104927100,556.795654296875,584.7578735351560,0.9606833457946780,556.93994140625,799.9623413085940,0.9815106987953190,559.9772338867190,865.90869140625,0.997313380241394,454.6548767089840,835.4071655273440,0.9897655844688420,348.5154724121090,881.32666015625,0.1730009913444520,309.4690246582030,900.9833984375,0.025071322917938200,270.4715270996090,862.869384765625,0.9407500624656680,259.9188537597660,883.1676635742190,0.9990221261978150,322.7609558105470,908.555908203125,0.9942513704299930
35,898.8709106445310,315.1471862792970,0.49700304865837100,556.795654296875,584.7578735351560,0.9606484174728390,557.025146484375,799.8854370117190,0.981410026550293,559.9890747070310,865.9055786132810,0.9973068237304690,454.64678955078100,835.3967895507810,0.9897760152816770,348.4494934082030,881.32666015625,0.17604735493660000,309.447509765625,900.9702758789060,0.025040265172720000,270.47979736328100,862.8572998046880,0.9407154321670530,259.96484375,883.1712036132810,0.999032735824585,322.7609558105470,908.555908203125,0.9943177103996280
36,898.8709106445310,315.1456298828130,0.49704083800315900,556.8021240234380,584.760986328125,0.9605714678764340,557.0860595703130,799.8353271484380,0.9813798069953920,560.0018310546880,865.9053344726560,0.9973080158233640,454.63031005859400,835.3865966796880,0.9897045493125920,348.4248046875,881.35205078125,0.17524057626724200,309.43133544921900,900.9637451171880,0.025073731318116200,270.4852294921880,862.8472290039060,0.9407845735549930,260.0049133300780,883.1759033203130,0.9990426301956180,322.76141357421900,908.5634155273440,0.9943793416023250
37,898.8741455078130,315.1323547363280,0.4978487491607670,556.8320922851560,584.7637329101560,0.9607439637184140,557.1227416992190,799.804443359375,0.9812403321266170,560.0095825195310,865.8965454101560,0.9973002076148990,454.617431640625,835.3682861328130,0.9896880984306340,348.40618896484400,881.3634643554690,0.17781364917755100,309.40875244140600,900.9515380859380,0.025042209774255800,270.4898681640630,862.8319702148440,0.9406759142875670,260.0391845703130,883.1844482421880,0.9990618824958800,322.762451171875,908.5687255859380,0.9944590330123900
38,898.8741455078130,315.1219787597660,0.4976632595062260,556.8320922851560,584.7637329101560,0.9607411026954650,557.1239624023440,799.804443359375,0.9812664985656740,560.0176391601560,865.8965454101560,0.9973067045211790,454.6138916015630,835.3656005859380,0.9897013902664190,348.39208984375,881.3705444335940,0.1774304360151290,309.399169921875,900.9395751953130,0.024878764525055900,270.50433349609400,862.82275390625,0.9410890340805050,260.0433654785160,883.2011108398440,0.9990649819374080,322.762451171875,908.5717163085940,0.9944522976875310
39,898.8741455078130,315.1174621582030,0.4979073703289030,556.8320922851560,584.760986328125,0.9607465863227840,557.1240234375,799.8036499023440,0.9813135862350460,560.0335083007810,865.8965454101560,0.9973117113113400,454.6127624511720,835.3623657226560,0.9896933436393740,348.3740539550780,881.4058227539060,0.18102779984474200,309.3990173339840,900.9282836914060,0.024999424815177900,270.5171203613280,862.8187255859380,0.9411346316337590,260.04620361328100,883.2216186523440,0.9990748763084410,322.7685241699220,908.573974609375,0.9945045709609990
40,898.8741455078130,315.1174621582030,0.4980718791484830,556.831787109375,584.760986328125,0.9607840180397030,557.1239624023440,799.804443359375,0.9813185334205630,560.0404052734380,865.9027709960940,0.9973126649856570,454.6138916015630,835.3623657226560,0.9897086024284360,348.3581237792970,881.420166015625,0.18245920538902300,309.3990173339840,900.9281005859380,0.02505224198102950,270.5328369140630,862.8179931640630,0.9412647485733030,260.057373046875,883.2216186523440,0.9990720152854920,322.76947021484400,908.573974609375,0.994504451751709
41,898.8896484375,315.1174621582030,0.4983629286289220,556.831787109375,584.7637329101560,0.9606950879096990,557.1240234375,799.8050537109380,0.9813443422317510,560.0404052734380,865.9027709960940,0.9973127841949460,454.6138916015630,835.3623657226560,0.9897021055221560,348.3581237792970,881.4712524414060,0.18739092350006100,309.3990173339840,900.9271850585940,0.0253408532589674,270.5384521484380,862.8164672851560,0.9410382509231570,260.057373046875,883.2420654296880,0.9990774393081670,322.78179931640600,908.573974609375,0.9945433139801030
42,898.9463500976560,315.1104431152340,0.49531590938568100,556.831787109375,584.7870483398440,0.9604727625846860,557.1240234375,799.8233642578130,0.9813770651817320,560.0404052734380,865.974609375,0.9973199963569640,454.65289306640600,835.3736572265630,0.9896768927574160,348.3467712402340,881.4857788085940,0.1849244385957720,309.3990173339840,900.9133911132810,0.024885155260562900,270.56884765625,862.8179931640630,0.9398141503334050,260.0600891113280,883.2501831054690,0.9990516304969790,322.789306640625,908.5769653320310,0.994486391544342
43,899.0043334960940,315.1104431152340,0.49029579758644100,556.8663330078130,584.8401489257810,0.9600704908370970,557.1170654296880,799.8567504882810,0.981513500213623,560.0370483398440,866.005859375,0.9973419308662420,454.6700439453130,835.3892822265630,0.9896509647369390,348.3216552734380,881.4962158203130,0.17790567874908400,309.3997497558590,900.9088745117190,0.024885710328817400,270.57818603515600,862.8179931640630,0.9401266574859620,260.0715026855470,883.2646484375,0.9990572333335880,322.7980651855470,908.5769653320310,0.9945346117019650
44,899.30224609375,314.3924255371090,0.4954751431941990,556.9512939453130,584.9044799804690,0.9604961276054380,557.1170654296880,799.9370727539060,0.9813023209571840,560.0370483398440,866.1363525390630,0.9974583983421330,454.7073059082030,835.47412109375,0.9895728230476380,348.170166015625,881.6341552734380,0.20210914313793200,309.3997497558590,900.8675537109380,0.024879492819309200,270.6591796875,862.853271484375,0.9408184289932250,260.2171630859380,883.3305053710940,0.9990383386611940,322.88140869140600,908.5769653320310,0.9948215484619140
45,899.439697265625,314.04571533203100,0.4885440468788150,557.0567626953130,585.0764770507810,0.9591912627220150,557.1369018554690,800.02783203125,0.9809727668762210,560.0370483398440,866.3668823242190,0.9975295662879940,454.7458801269530,835.587890625,0.9888864159584050,348.0498962402340,881.7987060546880,0.22783753275871300,309.39630126953100,900.8389282226560,0.025338640436530100,270.7225036621090,862.8958740234380,0.9424768090248110,260.2171630859380,883.6015014648440,0.9990481734275820,323.9249267578130,910.2068481445310,0.9948652386665340
46,899.8949584960940,314.04571533203100,0.48696184158325200,557.0938110351560,585.3739624023440,0.9570914506912230,557.258544921875,800.0531616210940,0.9809179306030270,560.050048828125,866.5011596679690,0.9975492358207700,454.8208923339840,835.7672729492190,0.9890222549438480,347.9367980957030,881.8313598632810,0.21387642621994000,309.39630126953100,900.8258666992190,0.024609876796603200,270.7225036621090,863.0722045898440,0.9435645937919620,260.2171630859380,883.724853515625,0.999006450176239,324.008056640625,910.3609619140630,0.9952474236488340
47,906.2262573242190,313.8189697265630,0.5017011761665340,557.1659545898440,585.7275390625,0.9550616145133970,557.3480834960940,800.1254272460940,0.980810821056366,560.1539916992190,866.6046142578130,0.9976168870925900,454.8980407714840,835.908203125,0.9890840649604800,347.9027099609380,881.8638916015630,0.21346433460712400,309.4269714355470,900.8253784179690,0.024487242102623000,270.7314147949220,863.1646118164060,0.9439055323600770,260.20440673828100,883.8231201171880,0.9989882111549380,324.033447265625,910.517333984375,0.9954209327697750
48,907.3887329101560,310.5210876464840,0.5304150581359860,557.2888793945310,585.8963623046880,0.9529902338981630,557.3511352539060,800.1784057617190,0.9807989597320560,560.1578369140630,866.7849731445310,0.9977568984031680,455.06488037109400,836.1046752929690,0.9888064861297610,347.9027099609380,881.912841796875,0.22821573913097400,309.416748046875,900.81494140625,0.023357687518000600,270.7314147949220,863.224853515625,0.9443413615226750,260.18017578125,883.9146118164060,0.998989999294281,324.12030029296900,910.6778564453130,0.995681881904602
49,907.3887329101560,310.5210876464840,0.535275936126709,558.2276000976560,586.7714233398440,0.9530354142189030,557.407958984375,800.3251342773440,0.980459451675415,560.2782592773440,867.063720703125,0.997892439365387,455.1019287109380,836.2579956054690,0.9887568354606630,347.5554504394530,882.0450439453130,0.2479589581489560,309.416748046875,900.7880859375,0.022491149604320500,270.7314147949220,863.2655029296880,0.9444153904914860,260.18017578125,883.9845581054690,0.9989745616912840,324.1427001953130,910.8631591796880,0.9957934617996220
50,906.2262573242190,314.0802917480470,0.5333024859428410,558.2276000976560,586.7714233398440,0.9518765211105350,557.4761352539060,800.3251342773440,0.9801059365272520,560.2782592773440,867.063720703125,0.9979998469352720,455.1019287109380,836.2579956054690,0.9887117147445680,347.5554504394530,882.0450439453130,0.256046861410141,309.416748046875,900.7880859375,0.021655691787600500,270.7314147949220,863.2655029296880,0.9463683366775510,260.1719970703130,883.9845581054690,0.9989663362503050,324.1427001953130,910.8631591796880,0.9961029291152950
51,906.1688842773440,313.9702453613280,0.5312201976776120,558.2276000976560,586.7714233398440,0.9529938101768490,557.407958984375,800.3251342773440,0.9804456830024720,560.2782592773440,867.063720703125,0.9981168508529660,455.1019287109380,836.2579956054690,0.988828718662262,347.5554504394530,882.0450439453130,0.2748396694660190,309.416748046875,900.81494140625,0.021450122818350800,270.7314147949220,863.2655029296880,0.9456535577774050,260.1185607910160,883.9845581054690,0.9989155530929570,324.1427001953130,910.8631591796880,0.9962314963340760
52,900.100830078125,314.0802917480470,0.487776517868042,557.2015380859380,585.3309326171880,0.958255410194397,557.407958984375,800.1173706054690,0.9808822274208070,560.130615234375,866.4886474609380,0.9973284006118770,454.9850158691410,835.972900390625,0.9898457527160650,347.3875732421880,882.06005859375,0.2601061165332790,309.416748046875,900.8768310546880,0.02590227499604230,270.6954040527340,863.0628051757810,0.9448145031929020,260.1185607910160,883.7625122070310,0.9991058111190800,323.99981689453100,910.2599487304690,0.9952889680862430
53,899.6268310546880,314.1606140136720,0.4902089238166810,557.2003784179690,585.040283203125,0.9614405035972600,556.9320678710940,799.9064331054690,0.9808745384216310,560.0728149414060,866.2868041992190,0.9972139000892640,454.8473815917970,835.6265869140630,0.9904767274856570,347.33929443359400,881.9963989257810,0.21284860372543300,309.41546630859400,900.8887939453130,0.02433105558156970,270.6497497558590,862.9188232421880,0.9439648985862730,260.1185607910160,883.6231689453130,0.9991263747215270,323.9738464355470,910.118408203125,0.9946276545524600
