scorer,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000
bodyparts,Hip,Hip,Hip,Knee,Knee,Knee,Ankle,Ankle,Ankle,Heel,Heel,Heel,Insteep,Insteep,Insteep,Toe1,Toe1,Toe1,Toe2,Toe2,Toe2,Toe3,Toe3,Toe3,Toe4,Toe4,Toe4,Toe5,Toe5,Toe5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,665.2832641601562,520.6471557617188,0.7991417050361633,566.1179809570312,595.0095825195312,0.8497136235237122,541.6802978515625,807.6488647460938,0.9098368287086487,563.599609375,864.2880249023438,0.9239240884780884,453.9208984375,843.476806640625,0.959487795829773,386.80364990234375,891.4498901367188,0.12203004956245422,663.82080078125,525.8800659179688,0.027881834656000137,268.00848388671875,872.3790893554688,0.8985257148742676,274.1901550292969,907.173095703125,0.9287461638450623,329.73516845703125,922.2874145507812,0.9389562606811523
1,664.4407958984375,519.9017944335938,0.8378061056137085,565.8663940429688,594.1771240234375,0.862768292427063,541.7574462890625,805.789306640625,0.9491837620735168,564.708251953125,862.3309326171875,0.9252141714096069,453.08221435546875,843.6712646484375,0.9658908247947693,386.59613037109375,891.4649047851562,0.11341565102338791,310.66131591796875,916.3490600585938,0.024692773818969727,268.34942626953125,872.187255859375,0.8983101844787598,273.9325256347656,907.7540283203125,0.9218817949295044,329.6151123046875,922.6782836914062,0.9389162063598633
2,664.089111328125,519.4038696289062,0.8508533239364624,565.9578857421875,594.4400634765625,0.8704463243484497,541.6680908203125,805.2364501953125,0.9496616125106812,565.05322265625,861.8717651367188,0.9183269143104553,453.1312561035156,843.2655639648438,0.9708797931671143,387.1780090332031,891.0504150390625,0.10383892804384232,311.342041015625,915.9580688476562,0.02476489543914795,268.8778076171875,871.4723510742188,0.9096697568893433,274.38153076171875,907.3228149414062,0.9289552569389343,329.80206298828125,922.0033569335938,0.9417701959609985
3,664.4443969726562,519.843017578125,0.8335919976234436,565.9088134765625,594.2715454101562,0.8657888174057007,541.9627075195312,805.0866088867188,0.9487820267677307,564.4459228515625,862.510986328125,0.9314706921577454,453.0821533203125,843.7557983398438,0.9670889377593994,387.4044494628906,891.081787109375,0.10913094133138657,311.1890563964844,916.036865234375,0.025115320459008217,269.1116943359375,871.4942626953125,0.9111117124557495,274.7308654785156,907.4244384765625,0.9297390580177307,330.2073059082031,922.566650390625,0.9334566593170166
4,664.0992431640625,519.9681396484375,0.8382934331893921,566.0556030273438,594.52392578125,0.8716036081314087,541.9473876953125,804.915283203125,0.9495480060577393,564.6597900390625,862.0634155273438,0.9238891005516052,453.14434814453125,843.3140869140625,0.9710743427276611,387.6936950683594,890.86669921875,0.11044968664646149,311.3526916503906,915.9127807617188,0.024998990818858147,268.79180908203125,871.5101928710938,0.9086137413978577,274.55645751953125,907.323486328125,0.9303452968597412,329.99456787109375,922.0254516601562,0.9400950074195862
5,664.3958129882812,519.4545288085938,0.8309019207954407,566.0926513671875,594.4427490234375,0.8738812208175659,542.1668701171875,805.0256958007812,0.9464558959007263,564.3316040039062,862.1786499023438,0.9230723977088928,453.2255554199219,843.44091796875,0.9704041481018066,387.19598388671875,891.4437866210938,0.11565753817558289,310.9136657714844,916.2154541015625,0.02761012874543667,268.5885314941406,871.7540283203125,0.901321291923523,274.43438720703125,907.2840576171875,0.9303808808326721,329.74761962890625,922.4075927734375,0.9398218989372253
6,665.25634765625,519.2735595703125,0.8244135975837708,565.9632568359375,594.5072631835938,0.8725050091743469,542.1773681640625,805.2236938476562,0.943576991558075,564.1064453125,862.2760620117188,0.9214451313018799,453.49163818359375,843.3065185546875,0.97032231092453,386.7869873046875,891.5349731445312,0.10202399641275406,310.7257995605469,916.6067504882812,0.029561733826994896,268.3938903808594,871.7579345703125,0.8924770951271057,274.4039001464844,907.2894287109375,0.9281734824180603,329.502197265625,922.6437377929688,0.9415130019187927
7,665.4165649414062,519.1332397460938,0.82716965675354,565.7579345703125,594.6047973632812,0.8784748315811157,541.9037475585938,805.2825927734375,0.9446432590484619,563.7808227539062,862.3936767578125,0.9262354373931885,453.46441650390625,843.3272094726562,0.970237135887146,386.8364562988281,891.5052490234375,0.10306034982204437,310.6534423828125,916.5698852539062,0.02912766858935356,268.3131408691406,871.8821411132812,0.8896276950836182,274.2622985839844,907.3541870117188,0.9262738227844238,329.45806884765625,922.599853515625,0.9420638084411621
8,665.3712768554688,518.4334716796875,0.8373328447341919,565.4930419921875,594.4622802734375,0.8613186478614807,541.8162231445312,805.015380859375,0.9487738609313965,562.9754638671875,862.6451416015625,0.9373851418495178,453.5648498535156,843.1382446289062,0.9701110124588013,386.7952575683594,891.4385375976562,0.1093389019370079,310.9529724121094,916.391357421875,0.02795387990772724,268.11822509765625,871.7146606445312,0.8895191550254822,274.0245361328125,907.1627197265625,0.9263612627983093,329.2852478027344,922.3283081054688,0.9460456967353821
9,664.7359619140625,519.3369750976562,0.8423025608062744,565.5648803710938,594.57470703125,0.87714022397995,541.827880859375,805.09814453125,0.9474303722381592,562.7666625976562,862.7999267578125,0.9385302662849426,453.13848876953125,843.66357421875,0.9681089520454407,386.38385009765625,892.0043334960938,0.12245471030473709,310.5666809082031,916.6689453125,0.027300063520669937,268.3099365234375,871.7177734375,0.8909969329833984,274.07452392578125,907.476806640625,0.9227082133293152,329.35906982421875,922.7416381835938,0.9436351656913757
10,664.4256591796875,520.0736083984375,0.8250692486763,566.162109375,594.6588134765625,0.8856289982795715,541.898193359375,805.1941528320312,0.9438828825950623,562.8306274414062,862.8015747070312,0.9383431673049927,453.1681823730469,843.9098510742188,0.9657160043716431,385.8683166503906,892.3783569335938,0.11795329302549362,662.7483520507812,525.674072265625,0.03035939857363701,268.4053649902344,871.94189453125,0.8938285708427429,274.0040588378906,907.8092651367188,0.9183946847915649,329.2458801269531,922.603515625,0.9473227262496948
11,664.783447265625,520.7080688476562,0.8254830837249756,565.6285400390625,594.8148803710938,0.8786003589630127,541.7446899414062,805.4462280273438,0.9439641237258911,562.492431640625,863.1270751953125,0.9415604472160339,453.0450744628906,844.1421508789062,0.9613069891929626,385.8952941894531,892.2238159179688,0.1126604899764061,663.2384643554688,525.5576171875,0.035843197256326675,268.5866394042969,872.077880859375,0.89891517162323,274.2038269042969,908.0230102539062,0.9165922403335571,329.5911560058594,922.6575927734375,0.9434144496917725
12,665.1361694335938,521.2423095703125,0.831254243850708,565.536865234375,595.0119018554688,0.8868273496627808,541.6491088867188,805.3568725585938,0.9415542483329773,562.8270874023438,863.0660400390625,0.9361793398857117,453.34027099609375,844.3959350585938,0.9578638076782227,386.1207580566406,892.0730590820312,0.09281987696886063,663.5348510742188,525.3832397460938,0.031742531806230545,268.56573486328125,872.34619140625,0.8947868347167969,274.31591796875,908.1986694335938,0.9122613668441772,329.8699951171875,923.2567138671875,0.9344905614852905
13,665.4132690429688,521.4921875,0.8253434896469116,565.707275390625,594.9669799804688,0.8851112127304077,541.176025390625,806.0855712890625,0.9386276006698608,562.5812377929688,863.350830078125,0.9389644861221313,453.4668884277344,844.6560668945312,0.9543416500091553,386.5400085449219,892.6921997070312,0.09293286502361298,663.7794189453125,525.2327270507812,0.036412376910448074,268.47283935546875,872.5404052734375,0.8899690508842468,274.2859802246094,908.2111206054688,0.9099871516227722,329.5718078613281,923.5741577148438,0.9320904612541199
14,665.7030029296875,522.2353515625,0.808295488357544,565.815185546875,595.244873046875,0.8834648132324219,541.1564331054688,806.0333251953125,0.9395140409469604,563.1505737304688,863.581787109375,0.9401941895484924,453.5312805175781,844.8005981445312,0.9540017247200012,386.6164245605469,892.9351196289062,0.09203541278839111,663.990234375,524.9615478515625,0.03425725921988487,268.09033203125,872.8615112304688,0.8810126781463623,274.6019592285156,908.4182739257812,0.9068189859390259,329.6985168457031,923.82568359375,0.9276952147483826
15,665.7686767578125,522.1688842773438,0.8126558065414429,565.9212646484375,594.9190673828125,0.8651412129402161,541.3928833007812,805.6691284179688,0.9410096406936646,562.2689819335938,863.6597900390625,0.9412306547164917,453.6377258300781,844.9014282226562,0.9531030654907227,386.4239196777344,892.9747924804688,0.1010824516415596,664.0178833007812,524.9854736328125,0.034905679523944855,268.18634033203125,872.6075439453125,0.8855698108673096,274.3823547363281,908.170654296875,0.9107689261436462,329.538818359375,923.391845703125,0.9350733757019043
16,665.1200561523438,520.7958374023438,0.8183414340019226,565.52197265625,594.7196044921875,0.8641819953918457,542.3555297851562,804.5135498046875,0.9437951445579529,562.5836181640625,862.9498291015625,0.9382023811340332,453.5312805175781,844.684326171875,0.9577442407608032,386.068115234375,892.4359741210938,0.11209145933389664,663.4808959960938,525.2959594726562,0.033902913331985474,268.30242919921875,872.2412719726562,0.9001988172531128,274.0843200683594,908.0942993164062,0.9113917946815491,329.43853759765625,922.8910522460938,0.9402176737785339
17,665.0902099609375,519.1583862304688,0.840332567691803,565.6722412109375,594.639892578125,0.8597809672355652,542.0552978515625,803.9172973632812,0.9470226168632507,562.1489868164062,862.7103271484375,0.9335498213768005,453.3108215332031,843.5245971679688,0.9675641655921936,386.2066650390625,892.017822265625,0.11277700215578079,311.0079345703125,915.8610229492188,0.026769466698169708,268.0399475097656,871.8751831054688,0.8905501365661621,273.9965515136719,907.7700805664062,0.9176605939865112,329.5276184082031,922.242431640625,0.9418892860412598
18,664.9039306640625,519.352783203125,0.8388301134109497,565.7593994140625,594.637939453125,0.8604862093925476,542.24609375,804.2025146484375,0.9460523128509521,561.9495239257812,862.9298095703125,0.9387121796607971,453.3442077636719,844.0264282226562,0.963676929473877,385.7692565917969,892.1331787109375,0.10657389461994171,310.9203186035156,916.0109252929688,0.027872219681739807,267.88238525390625,871.8873291015625,0.8878219723701477,274.1402587890625,907.9491577148438,0.912088930606842,329.477294921875,922.2515258789062,0.9432896375656128
19,665.0117797851562,519.3419189453125,0.833665132522583,565.6964111328125,594.66943359375,0.8641937971115112,542.21337890625,804.2634887695312,0.9455225467681885,561.9889526367188,862.841064453125,0.9387603998184204,453.2687072753906,843.745361328125,0.9654346108436584,385.7129211425781,891.9452514648438,0.09986182302236557,310.9980163574219,916.0084228515625,0.028177812695503235,267.954833984375,871.8120727539062,0.890708863735199,274.2437438964844,907.9252319335938,0.9138948321342468,329.412353515625,922.1863403320312,0.9449032545089722
20,665.3900756835938,518.776611328125,0.8390058875083923,565.5577392578125,594.5008544921875,0.8578567504882812,542.4827880859375,803.6448974609375,0.9420316219329834,562.6100463867188,862.5125122070312,0.9330392479896545,453.2035217285156,843.5818481445312,0.9662975668907166,385.2752685546875,891.58154296875,0.09298676252365112,310.9989318847656,916.0547485351562,0.02866351418197155,267.7886657714844,871.67724609375,0.8916096687316895,274.1120910644531,907.93017578125,0.9120160937309265,329.1551818847656,922.1082153320312,0.9470996260643005
21,665.1891479492188,518.6027221679688,0.841667115688324,565.6423950195312,594.4055786132812,0.8600639700889587,542.4993896484375,803.8018798828125,0.943422257900238,562.6683349609375,862.3826293945312,0.9313533902168274,453.1678466796875,843.5704956054688,0.9669277667999268,385.4608459472656,891.5537109375,0.08854935318231583,310.9012145996094,916.0888061523438,0.028634799644351006,267.8172912597656,871.6658935546875,0.8909003138542175,274.2069091796875,907.9302978515625,0.9150051474571228,329.01922607421875,922.1975708007812,0.9463033080101013
