scorer,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000,DLC_mobnet_100_ece2500Jan18shuffle1_80000
bodyparts,Hip,Hip,Hip,Knee,Knee,Knee,Ankle,Ankle,Ankle,Heel,Heel,Heel,Insteep,Insteep,Insteep,Toe1,Toe1,Toe1,Toe2,Toe2,Toe2,Toe3,Toe3,Toe3,Toe4,Toe4,Toe4,Toe5,Toe5,Toe5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.1721801757812,700.1807861328125,0.01528816856443882,555.0443115234375,93.28501892089844,0.0685470849275589,865.889404296875,523.8804931640625,0.1519138216972351,867.9210205078125,779.4788818359375,0.04318198561668396,656.6773681640625,465.5633850097656,0.5712311267852783,921.8679809570312,638.5225830078125,0.07247774302959442,912.2823486328125,742.4760131835938,0.10051331669092178,786.6754150390625,934.9415893554688,0.36592525243759155,759.5202026367188,977.7841186523438,0.5776259303092957,802.8463134765625,914.5654907226562,0.5099709033966064
1,856.869140625,524.3517456054688,0.01494491659104824,872.4220581054688,584.4103393554688,0.031568899750709534,865.3472290039062,524.3257446289062,0.1598789095878601,872.7461547851562,777.8525390625,0.04835733026266098,656.2353515625,466.3038330078125,0.6128928661346436,830.9262084960938,851.2278442382812,0.07372391223907471,911.2159423828125,742.3448486328125,0.10510410368442535,786.5277709960938,934.25927734375,0.356518030166626,759.531982421875,977.3865966796875,0.4746840000152588,802.952392578125,914.93701171875,0.5891667604446411
2,557.4190063476562,91.87043762207031,0.020659077912569046,555.3416748046875,92.99725341796875,0.08816788345575333,864.39892578125,524.9483032226562,0.1325315237045288,891.9820556640625,777.972900390625,0.03479589894413948,656.6328125,467.72076416015625,0.5953965783119202,922.5552978515625,630.2788696289062,0.07549245655536652,910.8073120117188,744.097412109375,0.10328014940023422,903.219970703125,747.5647583007812,0.2247752845287323,883.9627685546875,785.5437622070312,0.5868346691131592,919.3113403320312,722.0133056640625,0.5347046256065369
3,872.3274536132812,584.7373657226562,0.031045207753777504,871.99072265625,586.5205078125,0.06571758538484573,863.0745239257812,524.0753173828125,0.10836173593997955,879.4073486328125,590.239501953125,0.046781640499830246,654.4696655273438,468.598876953125,0.3989737331867218,820.5599365234375,863.0650634765625,0.0730210542678833,909.3346557617188,742.0060424804688,0.08122921735048294,903.830810546875,745.7005615234375,0.23007714748382568,882.2265625,783.8416137695312,0.4981345534324646,917.90966796875,722.2049560546875,0.5947220921516418
4,872.3256225585938,584.81640625,0.03274686634540558,872.0051879882812,586.1327514648438,0.05263519287109375,863.4622802734375,523.780029296875,0.12693552672863007,879.3685302734375,590.2576904296875,0.05104108154773712,654.7813720703125,468.7832946777344,0.43863824009895325,820.8177490234375,864.2114868164062,0.09018392115831375,912.3683471679688,733.4579467773438,0.08413157612085342,786.535400390625,934.520263671875,0.22041048109531403,758.507568359375,978.5787353515625,0.5895634889602661,917.6077270507812,722.10888671875,0.6388897895812988
5,872.5029907226562,584.780517578125,0.02886749990284443,872.0313720703125,586.4194946289062,0.06042618677020073,863.4286499023438,523.6510620117188,0.10432617366313934,879.3963623046875,590.6307373046875,0.04510624334216118,654.3206176757812,469.29718017578125,0.40635132789611816,924.988525390625,690.245361328125,0.07291696220636368,912.8548583984375,732.7747802734375,0.08824864774942398,905.2733764648438,745.456787109375,0.2301049381494522,758.6665649414062,978.56494140625,0.45590701699256897,918.3079833984375,722.067626953125,0.6020044684410095
6,872.543212890625,584.6842651367188,0.03003782406449318,872.193115234375,586.2921752929688,0.06351602077484131,863.2610473632812,524.3685913085938,0.11461718380451202,879.33203125,590.4019775390625,0.046029482036828995,652.8142700195312,468.3692932128906,0.47390469908714294,822.3870239257812,863.05517578125,0.0717795267701149,911.0294189453125,742.7980346679688,0.09927259385585785,905.1063232421875,746.0165405273438,0.22942014038562775,884.2054443359375,785.1348876953125,0.5801441073417664,918.6354370117188,721.9038696289062,0.5630789995193481
7,871.9570922851562,584.4013671875,0.028076088055968285,872.3961181640625,585.8023071289062,0.06440291553735733,864.7857666015625,523.64404296875,0.11274870485067368,879.6817016601562,589.69873046875,0.04391198232769966,653.1329956054688,467.80902099609375,0.597039520740509,822.2446899414062,863.694580078125,0.07718636095523834,910.623046875,741.8585205078125,0.09288932383060455,785.8236083984375,934.0977783203125,0.2407998889684677,883.746337890625,784.4189453125,0.48355361819267273,918.0196533203125,721.6607055664062,0.5851053595542908
8,872.3292236328125,584.8930053710938,0.03405700996518135,872.226806640625,585.7821044921875,0.06938926130533218,864.0404663085938,523.5358276367188,0.11225248873233795,879.3854370117188,590.0692749023438,0.057461220771074295,653.582763671875,467.63189697265625,0.6721351742744446,822.1896362304688,863.5637817382812,0.08104296773672104,911.1798095703125,742.7305908203125,0.11951340734958649,905.1505126953125,746.049072265625,0.2751040756702423,883.098876953125,784.2141723632812,0.5461466312408447,919.0459594726562,721.4130859375,0.5126577019691467
9,872.2555541992188,584.725341796875,0.03149491548538208,872.2373046875,585.8682250976562,0.06709975749254227,865.0778198242188,523.2368774414062,0.10374753177165985,879.4514770507812,590.005615234375,0.052395157516002655,652.8160400390625,467.2079772949219,0.6109211444854736,822.2684936523438,863.1473999023438,0.0940084308385849,910.8560180664062,742.050537109375,0.10729251801967621,786.2418212890625,932.9957275390625,0.2554857134819031,882.79296875,783.5674438476562,0.49908187985420227,918.5944213867188,721.0542602539062,0.5495778322219849
10,872.4132080078125,584.6889038085938,0.03043723851442337,872.284912109375,585.854248046875,0.06466343253850937,864.9956665039062,523.2327270507812,0.09478840231895447,879.4436645507812,590.1627807617188,0.04864154011011124,654.3461303710938,467.0171813964844,0.6449057459831238,822.5848999023438,862.3668823242188,0.08565626293420792,910.7092895507812,741.5625,0.11118413507938385,786.1982421875,932.864501953125,0.2800057530403137,882.7844848632812,783.6758422851562,0.4990873336791992,918.7984619140625,720.9902954101562,0.5375097990036011
11,872.469970703125,584.6746215820312,0.030789848417043686,872.2640991210938,585.746337890625,0.06426657736301422,864.9668579101562,523.3189697265625,0.10909444838762283,879.3869018554688,590.0812377929688,0.04805025830864906,654.3016967773438,466.73394775390625,0.6400247812271118,823.0139770507812,861.9192504882812,0.08216137439012527,911.1229248046875,741.64306640625,0.12014342099428177,785.740966796875,932.9840087890625,0.28423014283180237,882.7504272460938,783.5924682617188,0.5042790174484253,919.2243041992188,720.4385375976562,0.5235154032707214
12,872.4427490234375,584.6314697265625,0.030127592384815216,872.1573486328125,585.6172485351562,0.06498835980892181,864.8960571289062,523.167236328125,0.1233944296836853,879.2394409179688,590.0117797851562,0.0464489683508873,654.5243530273438,466.09552001953125,0.600705623626709,822.6842651367188,862.0542602539062,0.10260713845491409,911.3820190429688,741.900146484375,0.12489469349384308,785.3671875,932.8078002929688,0.2964601218700409,882.8096313476562,783.9884033203125,0.5006430149078369,919.421142578125,720.6382446289062,0.5090084075927734
13,872.5044555664062,584.5387573242188,0.03002629615366459,872.0528564453125,585.5653686523438,0.06278617680072784,864.6299438476562,523.0770263671875,0.12772943079471588,879.1950073242188,589.9468383789062,0.044963739812374115,654.907958984375,466.72515869140625,0.494445264339447,822.0587768554688,861.755859375,0.11276395618915558,911.1834106445312,741.7625732421875,0.12319131195545197,785.9742431640625,932.8060302734375,0.2746402621269226,882.4518432617188,783.7649536132812,0.44652462005615234,919.3443603515625,720.9474487304688,0.5170365571975708
14,872.4271850585938,584.65283203125,0.032221999019384384,871.9824829101562,585.5355224609375,0.06253113597631454,864.5033569335938,523.0689086914062,0.1282501071691513,879.1261596679688,589.9633178710938,0.04810354858636856,654.8851928710938,467.7417907714844,0.46211737394332886,822.6016845703125,861.46044921875,0.10623693466186523,911.2594604492188,741.2100830078125,0.11454308778047562,785.966552734375,932.653076171875,0.29275089502334595,758.3164672851562,977.691162109375,0.429654061794281,919.4324340820312,720.740234375,0.5180683135986328
15,872.3629150390625,584.8351440429688,0.03402099758386612,872.0549926757812,585.54833984375,0.06496460735797882,864.2404174804688,523.1792602539062,0.1519831120967865,879.0331420898438,590.0465087890625,0.0512220598757267,654.9653930664062,467.4621276855469,0.5558033585548401,822.5140991210938,861.733642578125,0.11363043636083603,911.335693359375,740.9271240234375,0.11040303111076355,785.6737060546875,932.4313354492188,0.300803542137146,758.4422607421875,977.363037109375,0.4221069812774658,919.5596313476562,720.530029296875,0.5237607955932617
16,872.2247924804688,584.54638671875,0.03030412271618843,871.9243774414062,585.7443237304688,0.06049417331814766,863.917236328125,522.9004516601562,0.1345549076795578,866.6326293945312,777.9806518554688,0.049417924135923386,655.3999633789062,467.26300048828125,0.6247502565383911,822.1964721679688,861.9886474609375,0.130461186170578,911.37890625,741.0143432617188,0.10480909794569016,785.6068725585938,931.7297973632812,0.3162253201007843,881.9581298828125,784.1683349609375,0.42958149313926697,919.6851806640625,720.3087768554688,0.5202491879463196
17,904.6561889648438,658.8742065429688,0.02585681900382042,871.6465454101562,585.7022094726562,0.05644204467535019,863.5798950195312,522.5567016601562,0.09814152866601944,879.753662109375,589.7800903320312,0.04103926196694374,654.46533203125,466.8401794433594,0.36883968114852905,823.3117065429688,860.1762084960938,0.08820116519927979,910.3103637695312,741.1104736328125,0.09430406242609024,904.5732421875,743.9921875,0.24134795367717743,757.3087768554688,977.4541015625,0.5405774712562561,918.762939453125,721.3490600585938,0.5949259400367737
18,904.6856689453125,658.74462890625,0.026945490390062332,871.2713012695312,585.8950805664062,0.04634200781583786,863.1327514648438,521.9595947265625,0.09823005646467209,869.0220336914062,783.6773071289062,0.04599527269601822,652.4666748046875,467.25213623046875,0.3250710964202881,822.10693359375,861.7222290039062,0.10632535070180893,910.1300048828125,739.9151000976562,0.07954861223697662,904.4390258789062,743.326171875,0.2247607260942459,757.594970703125,976.9168701171875,0.4603380560874939,917.1261596679688,722.5809936523438,0.6842088103294373
19,873.164794921875,584.828369140625,0.03207607567310333,871.2229614257812,586.6412963867188,0.05643480643630028,849.8920288085938,530.1768188476562,0.15780408680438995,878.976806640625,590.2562255859375,0.049309153109788895,650.9906616210938,466.8231201171875,0.5061929225921631,821.193115234375,859.9544677734375,0.0784553587436676,908.9955444335938,741.8831176757812,0.06804434955120087,903.9376831054688,743.8605346679688,0.1988895833492279,871.3604125976562,787.4181518554688,0.4601919949054718,916.864501953125,722.6990356445312,0.6585531830787659
20,872.3292236328125,584.8800659179688,0.028098464012145996,871.381103515625,585.9918823242188,0.05176730081439018,862.8550415039062,522.4085693359375,0.12691500782966614,869.135498046875,783.7046508789062,0.0551309734582901,652.29248046875,466.4114990234375,0.5121887922286987,820.9656982421875,861.1992797851562,0.11116151511669159,911.6279296875,733.56201171875,0.08431796729564667,783.8312377929688,929.0636596679688,0.2633364498615265,757.757080078125,976.2630615234375,0.5574319362640381,917.4680786132812,721.7271118164062,0.6578708291053772
21,905.033935546875,658.29150390625,0.034552957862615585,871.1071166992188,586.8877563476562,0.0484122559428215,862.8504638671875,522.3009643554688,0.11000954359769821,878.7594604492188,590.0401611328125,0.038574449717998505,652.1676635742188,466.5773010253906,0.43439629673957825,821.3584594726562,861.958740234375,0.10776141285896301,888.2445678710938,770.7965087890625,0.07141227275133133,783.9523315429688,928.675048828125,0.2500542998313904,757.54296875,976.0256958007812,0.559295654296875,915.8568725585938,722.4212646484375,0.7106539011001587
